ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_duration
114A5557CEEE86A1,electric_bike,2025-01-11T13:08:43Z,2025-01-11T13:10:02Z,Carroll St & 6 Ave,4019.06,1 St & 6 Ave,3946.07,40.6740886,-73.9787282,40.672784,-73.979826,member,1.3076333324114482
C7557EED13FAA9BF,electric_bike,2025-01-11T13:21:10Z,2025-01-11T13:22:24Z,Carroll St & 6 Ave,4019.06,1 St & 6 Ave,3946.07,40.6740886,-73.9787282,40.672784,-73.979826,member,1.2430166641871134
D73FB83922312B22,electric_bike,2025-01-02T18:01:39Z,2025-01-02T18:28:04Z,Broadway & W 58 St,6948.1,Fulton St & William St,5137.11,40.76695317,-73.98169333,40.70960089363537,-74.00655090808868,member,26.416983334223428
23F5F30F87BD9324,electric_bike,2025-01-13T18:55:44Z,2025-01-13T19:02:17Z,Carlton Ave & Greene Ave,4386.07,1 St & 6 Ave,3946.07,40.685957,-73.971468,40.672784,-73.979826,member,6.5366999983787535
8FAE1C42AD215AD5,classic_bike,2025-01-09T17:07:37Z,2025-01-09T17:09:40Z,72 St & 41 Ave,6258.03,72 St & Woodside Ave,6141.02,40.7448,-73.89377,40.74288,-73.89283,member,2.0366166671117147
A7A7B69427612F34,electric_bike,2025-01-07T18:31:04Z,2025-01-07T18:33:54Z,Great Jones St,5636.11,E 10 St & 2 Ave,5746.02,40.72743423,-73.99379025,40.72970805644994,-73.9865979552269,member,2.8290333350499473
54D188F7660DC91A,electric_bike,2025-01-03T11:52:37Z,2025-01-03T11:55:47Z,Great Jones St,5636.11,E 10 St & 2 Ave,5746.02,40.72743423,-73.99379025,40.72970805644994,-73.9865979552269,member,3.173799999554952
2AF9DC5F99DB66D1,electric_bike,2025-01-12T19:10:15Z,2025-01-12T19:17:41Z,Driggs Ave & N 9 St,5411.08,Franklin St & Dupont St,5944.01,40.71816969454208,-73.95520135760307,40.73564,-73.95866,member,7.437116666634878
3827313FEF9CDC06,electric_bike,2025-01-10T17:08:13Z,2025-01-10T17:14:40Z,Driggs Ave & N 9 St,5411.08,Franklin St & Dupont St,5944.01,40.71816969454208,-73.95520135760307,40.73564,-73.95866,member,6.445966664950053
3B7D24FCBC993605,classic_bike,2025-01-04T19:34:51Z,2025-01-04T19:39:10Z,31 Ave & 30 St,6857.09,31 St & Astoria Blvd,6989.07,40.7647,-73.9240312,40.7699176,-73.9184057,member,4.326099999745687
17D3D9C3FEEAC91B,electric_bike,2025-01-12T15:06:49Z,2025-01-12T15:08:48Z,Allen St & Stanton St,5484.09,Mott St & Prince St,5561.04,40.722055,-73.989111,40.72317958,-73.99480012,member,1.97800000111262
9D7D1B6D09DFC8AF,electric_bike,2025-01-09T14:27:58Z,2025-01-09T14:31:51Z,Broadway & E 14 St,5905.12,E 10 St & 2 Ave,5746.02,40.73454567,-73.99074142,40.72970805644994,-73.9865979552269,member,3.8758999983469646
2594CA2DFAE28A93,classic_bike,2025-01-09T16:36:44Z,2025-01-09T16:41:15Z,Broadway & E 14 St,5905.12,E 10 St & 2 Ave,5746.02,40.73454567,-73.99074142,40.72970805644994,-73.9865979552269,member,4.525150001049042
