ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
F3108565B5FA2D2D,electric_bike,2025-01-13 17:09:56.269,2025-01-13 17:15:38.738,Broadway & E 14 St,5905.12,Mott St & Prince St,5561.04,40.73454567,-73.99074142,40.72317958,-73.99480012,member
FE883BC1241FD127,electric_bike,2025-01-05 21:58:18.522,2025-01-05 22:05:57.735,Broadway & E 14 St,5905.12,Mott St & Prince St,5561.04,40.73454567,-73.99074142,40.72317958,-73.99480012,member
ADC2196FF2BE4036,electric_bike,2025-01-13 19:23:41.528,2025-01-13 19:28:11.772,Henry St & Grand St,5294.04,Allen St & Rivington St,5414.06,40.714211,-73.981095,40.72019576,-73.98997825,member
06C52054CCFFF6EF,classic_bike,2025-01-08 15:51:21.386,2025-01-08 15:55:54.500,Murray St & West St,5329.08,Fulton St & William St,5137.11,40.71503,-74.01246,40.70960089363537,-74.00655090808868,member
5F32AC73EEEA5331,classic_bike,2025-01-03 14:10:48.051,2025-01-03 14:19:58.940,Plaza St East & Flatbush Ave,4010.01,1 St & 6 Ave,3946.07,40.673134,-73.969106,40.672784,-73.979826,member
5C9ECC4CBFCEEE7F,electric_bike,2025-01-08 07:51:43.815,2025-01-08 07:56:46.631,W 4 St & 7 Ave S,5880.02,E 10 St & 2 Ave,5746.02,40.73401143,-74.00293877,40.72970805644994,-73.9865979552269,member
3B55E67A40BF055C,electric_bike,2025-01-09 07:46:32.356,2025-01-09 07:51:31.171,W 4 St & 7 Ave S,5880.02,E 10 St & 2 Ave,5746.02,40.73401143,-74.00293877,40.72970805644994,-73.9865979552269,member
7073A5E8727C21CE,electric_bike,2025-01-02 20:44:43.517,2025-01-02 20:56:56.208,Pulaski St & Marcus Garvey Blvd,4656.03,Eastern Pkwy & Franklin Ave (SW Corner),3919.12,40.6933982,-73.939877,40.670529,-73.958222,member
8F75FD0F4DDBED07,electric_bike,2025-01-11 01:44:58.643,2025-01-11 01:51:51.701,Carroll St & Smith St,4225.14,1 St & 6 Ave,3946.07,40.680611,-73.99475825,40.672784,-73.979826,member
5F369E560BF44BA5,electric_bike,2025-01-09 08:05:33.390,2025-01-09 08:13:45.648,Lafayette St & Jersey St,5561.06,E 25 St & 1 Ave,6004.07,40.72456089,-73.99565293,40.7381765,-73.97738662,member
DBA47563A9EA3069,electric_bike,2025-01-08 18:51:14.517,2025-01-08 18:57:14.084,Ave A & E 14 St,5779.11,Mott St & Prince St,5561.04,40.73031071000895,-73.98047178983688,40.72317958,-73.99480012,member
02F56051519BC6E5,electric_bike,2025-01-03 07:49:10.236,2025-01-03 07:50:49.468,Boston Rd & E 167 St,8048.04,Tinton Ave & E 165 St,7991.01,40.828199,-73.903719,40.824796,-73.90242,member
C9A0F51D32B30EB7,electric_bike,2025-01-13 11:18:55.880,2025-01-13 11:30:07.048,W 4 St & 7 Ave S,5880.02,E 25 St & 1 Ave,6004.07,40.73401143,-74.00293877,40.7381765,-73.97738662,member
F5A0E0ACECE78DA0,classic_bike,2025-01-01 20:42:28.365,2025-01-01 20:52:48.009,Ave A & E 14 St,5779.11,Allen St & Rivington St,5414.06,40.73031071000895,-73.98047178983688,40.72019576,-73.98997825,member
161710592C4B5466,electric_bike,2025-01-09 08:50:00.686,2025-01-09 09:06:21.702,Carroll St & Smith St,4225.14,Fulton St & William St,5137.11,40.680611,-73.99475825,40.70960089363537,-74.00655090808868,member
F8002F4A18230FD9,classic_bike,2025-01-09 15:31:43.624,2025-01-09 15:36:25.390,Ave A & E 14 St,5779.11,E 10 St & 2 Ave,5746.02,40.73031071000895,-73.98047178983688,40.72970805644994,-73.9865979552269,member
71BCC44B87A118E5,electric_bike,2025-01-07 17:36:52.300,2025-01-07 17:38:32.094,Lafayette St & Jersey St,5561.06,Mott St & Prince St,5561.04,40.72456089,-73.99565293,40.72317958,-73.99480012,member
DAF521C825C0B0DF,electric_bike,2025-01-10 17:39:32.848,2025-01-10 17:43:46.162,Plaza St East & Flatbush Ave,4010.01,Eastern Pkwy & Franklin Ave (SW Corner),3919.12,40.673134,-73.969106,40.670529,-73.958222,member
BCC11544D76B1D4D,electric_bike,2025-01-06 17:09:09.614,2025-01-06 17:18:58.904,45 Ave & 21 St,6319.07,Franklin St & Dupont St,5944.01,40.74737075646803,-73.94777297973631,40.73564,-73.95866,member
A5B11677303EFBC5,classic_bike,2025-01-04 09:23:46.191,2025-01-04 09:28:28.450,Mercer St & Bleecker St,5679.05,Allen St & Rivington St,5414.06,40.72706363348306,-73.99662137031554,40.72019576,-73.98997825,member
